WAYBILL,Direccion_Destino,CITY,STATE,POSTAL_CODE,COUNTRY,DISTANCE_BILLED,Pure_Freight,Fuel_Cost,Team_D.15mILE,Total_Feight_Inv,Origen,CARRIER,FULL_Direccion_Destino,%Truck_used,WH_Address
7866894,DAPHNE AL 36526-5140 US,DAPHNE,AL,36526-5140,US,622.4,1518.66,242.74,0,1761.39,,SATELITE,DAPHNE AL 36526-5140 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7871252,HOUSTON TX 77032 US,HOUSTON,TX,77032,US,250.6,611.46,97.73,37.59,746.79,,SATELITE,HOUSTON TX 77032 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7871475,ALBUQUERQUE NM 87107-4746 US,ALBUQUERQUE,NM,87107-4746,US,632.1,1542.32,246.52,94.82,1883.66,,SATELITE,ALBUQUERQUE NM 87107-4746 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7875439,SAINT PETERSBURG FL 33710-2902 US,SAINT PETERSBURG,FL,33710-2902,US,1101.9,2688.64,429.74,0,3118.38,,SATELITE,SAINT PETERSBURG FL 33710-2902 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7875487,IRVING TX 75062-4913 US,IRVING,TX,75062-4913,US,12.8,400,4.99,0,404.99,,SATELITE,IRVING TX 75062-4913 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7875488,HAYWARD CA 94545 US,HAYWARD,CA,94545,US,1693.4,4131.9,778.96,0,4910.86,,SATELITE,HAYWARD CA 94545 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7879828,SAINT LOUIS MO 63123 US,SAINT LOUIS,MO,63123,US,619,1510.36,241.41,0,1751.77,,SATELITE,SAINT LOUIS MO 63123 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7879829,MINNEAPOLIS MN 55407-1615 US,MINNEAPOLIS,MN,55407-1615,US,989,2413.16,385.71,0,2798.87,,SATELITE,MINNEAPOLIS MN 55407-1615 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7879900,BUDD LAKE NJ 07828-4317 US,BUDD LAKE,NJ,07828-4317,US,1529.1,3731,672.8,0,4403.81,,SATELITE,BUDD LAKE NJ 07828-4317 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7879912,EDISON NJ 08837-3937 US,EDISON,NJ,08837-3937,US,1546.5,3773.46,680.46,0,4453.92,,SATELITE,EDISON NJ 08837-3937 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7887632,LAUREL MD 20707-4512 US,LAUREL,MD,20707-4512,US,1361.2,3321.33,571.7,0,3893.03,,SATELITE,LAUREL MD 20707-4512 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7887633,CINCINNATI OH 45241-2009 US,CINCINNATI,OH,45241-2009,US,963.9,2351.92,375.92,0,2727.84,,SATELITE,CINCINNATI OH 45241-2009 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7888205,WATERTOWN WI 53098 US,WATERTOWN,WI,53098,US,994.3,2426.09,387.78,0,2813.87,,SATELITE,WATERTOWN WI 53098 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7888413,BOISE ID 83713-8960 US,BOISE,ID,83713-8960,US,1602.7,3910.59,721.22,0,4631.8,,SATELITE,BOISE ID 83713-8960 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7892930,ALPHARETTA GA 30005 US,ALPHARETTA,GA,30005,US,830.4,2026.18,323.86,0,2350.03,,SATELITE,ALPHARETTA GA 30005 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7892938,JACKSONVILLE FL 32207-6710 US,JACKSONVILLE,FL,32207-6710,US,1015.7,2478.31,396.12,0,2874.43,,SATELITE,JACKSONVILLE FL 32207-6710 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7893229,NASHUA NH 03062-1924 US,NASHUA,NH,03062-1924,US,1791.9,4372.24,842.19,0,5214.43,,SATELITE,NASHUA NH 03062-1924 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7893289,LOUISVILLE OH 44641-9527 US,LOUISVILLE,OH,44641-9527,US,1207.4,2946.06,482.96,0,3429.02,,SATELITE,LOUISVILLE OH 44641-9527 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7893503,HUNTSVILLE AL 35893-0001 US,HUNTSVILLE,AL,35893-0001,US,677.3,1652.61,264.15,0,1916.76,,SATELITE,HUNTSVILLE AL 35893-0001 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7894189,EDISON NJ 08837-3937 US,EDISON,NJ,08837-3937,US,1546.5,3773.46,680.46,0,4453.92,,SATELITE,EDISON NJ 08837-3937 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7894192,PHOENIX OR 97535 US,PHOENIX,OR,97535,US,2011,4906.84,1005.5,0,5912.34,,SATELITE,PHOENIX OR 97535 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7894194,MILWAUKIE OR 97222-8822 US,MILWAUKIE,OR,97222-8822,US,2113,5155.72,1098.76,0,6254.48,,SATELITE,MILWAUKIE OR 97222-8822 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7894199,PORTLAND OR 97220 US,PORTLAND,OR,97220,US,2115,5160.6,1099.8,0,6260.4,,SATELITE,PORTLAND OR 97220 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7894201,COLORADO SPRINGS CO 80907 US,COLORADO SPRINGS,CO,80907,US,721,1759.24,281.19,0,2040.43,,SATELITE,COLORADO SPRINGS CO 80907 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7894425,AUSTELL GA 30168 US,AUSTELL,GA,30168,US,793.1,1935.16,309.31,0,2244.47,,SATELITE,AUSTELL GA 30168 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7894926,EAST HAVEN CT 06512-4113 US,EAST HAVEN,CT,06512-4113,US,1645.7,4015.51,740.57,0,4756.07,,SATELITE,EAST HAVEN CT 06512-4113 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7894928,COLORADO SPRINGS CO 80907 US,COLORADO SPRINGS,CO,80907,US,721,1759.24,281.19,0,2040.43,,SATELITE,COLORADO SPRINGS CO 80907 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7894930,BUDD LAKE NJ 07828-4301 US,BUDD LAKE,NJ,07828-4301,US,1529.1,3731,672.8,0,4403.81,,SATELITE,BUDD LAKE NJ 07828-4301 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7894957,VIRGINIA BEACH VA 23453-3183 US,VIRGINIA BEACH,VA,23453-3183,US,1390,3391.6,583.8,0,3975.4,,SATELITE,VIRGINIA BEACH VA 23453-3183 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7895841,ROCKFORD IL 61109-2513 US,ROCKFORD,IL,61109-2513,US,914,2230.16,356.46,0,2586.62,,SATELITE,ROCKFORD IL 61109-2513 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7906690,JACKSON MS 39205 US,JACKSON,MS,39205,US,426.4,1040.42,166.3,0,1206.71,,SATELITE,JACKSON MS 39205 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7906983,JACKSON MS 39205 US,JACKSON,MS,39205,US,426.4,1040.42,166.3,0,1206.71,,SATELITE,JACKSON MS 39205 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7906984,GRAY ME 04039-9505 US,GRAY,ME,04039-9505,US,1886.6,4603.3,924.43,0,5527.74,,SATELITE,GRAY ME 04039-9505 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7907053,SAN ANTONIO TX 78247 US,SAN ANTONIO,TX,78247,US,292.5,713.7,114.08,0,827.78,,SATELITE,SAN ANTONIO TX 78247 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7907063,DULUTH GA 30096 US,DULUTH,GA,30096,US,826,2015.44,322.14,0,2337.58,,SATELITE,DULUTH GA 30096 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7907072,MAPLE GROVE MN 55369-4005 US,MAPLE GROVE,MN,55369-4005,US,952.6,2324.34,371.51,0,2695.86,,SATELITE,MAPLE GROVE MN 55369-4005 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7907136,BARDSTOWN KY 40004 US,BARDSTOWN,KY,40004,US,831,2027.64,324.09,0,2351.73,,SATELITE,BARDSTOWN KY 40004 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
7916238,HOUSTON TX 77032-2530 US,HOUSTON,TX,77032-2530,US,250.6,611.46,97.73,0,709.2,,SATELITE,HOUSTON TX 77032-2530 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
11853033,PORTLAND OR 97220 US,PORTLAND,OR,97220,US,2115,3955.05,1099.8,0,5054.85,,IMPERIAL,PORTLAND OR 97220 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
11864019,KENT WA 98032-1195 US,KENT,WA,98032-1195,US,2177,4005.68,1153.81,0,5159.49,,IMPERIAL,KENT WA 98032-1195 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
11865390,SEATTLE WA 98126 US,SEATTLE,WA,98126,US,2192,4033.28,1161.76,0,5195.04,,IMPERIAL,SEATTLE WA 98126 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
11869849,SUMNER WA 98390-1634 US,SUMNER,WA,98390-1634,US,2193.8,4036.59,1162.71,329.07,5528.38,,IMPERIAL,SUMNER WA 98390-1634 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
11869852,PORTLAND OR 97220 US,PORTLAND,OR,97220,US,2115,3955.05,1099.8,0,5054.85,,IMPERIAL,PORTLAND OR 97220 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
11910350,BOISE ID 83706-1433 US,BOISE,ID,83706-1433,US,1683,3399.66,774.18,252.45,4426.29,,IMPERIAL,BOISE ID 83706-1433 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
11910551,GLEN BURNIE MD 21061-2840 US,GLEN BURNIE,MD,21061-2840,US,1379,3061.38,579.18,0,3640.56,,IMPERIAL,GLEN BURNIE MD 21061-2840 US,100%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
11913913,PORTLAND OR 97219 US,PORTLAND,OR,97219,US,2115,3955.05,1099.8,317.25,5372.1,,IMPERIAL,PORTLAND OR 97219 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
16199120,HOUSTON TX 77073-5120 US,HOUSTON,TX,77073-5120,US,253,700,98.67,0,798.67,,QUALITY,HOUSTON TX 77073-5120 US,50%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
16645122,PLAINVIEW NY 11803 US,PLAINVIEW,NY,11803,US,1602.4,2419.62,721.08,0,3140.7,,QUALITY,PLAINVIEW NY 11803 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
16645371,ROANOKE VA 24012 US,ROANOKE,VA,24012,US,1112.2,1512.59,433.76,0,1946.35,,QUALITY,ROANOKE VA 24012 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
16645450,TAUNTON MA 02780-7364 US,TAUNTON,MA,02780-7364,US,1756,2493.52,825.32,263.4,3582.24,,QUALITY,TAUNTON MA 02780-7364 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
16645722,BUDD LAKE NJ 07828-4301 US,BUDD LAKE,NJ,07828-4301,US,1528.8,2155.61,672.67,0,2828.28,,QUALITY,BUDD LAKE NJ 07828-4301 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
16645779,VIRGINIA BEACH VA 23453-3183 US,VIRGINIA BEACH,VA,23453-3183,US,1390.9,1891.62,584.18,0,2475.8,,QUALITY,VIRGINIA BEACH VA 23453-3183 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
16656647,DENVER CO 80211-1912 US,DENVER,CO,80211-1912,US,776.7,1242.72,302.91,0,1545.63,,QUALITY,DENVER CO 80211-1912 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
16656659,CHINO CA 91710-5740 US,CHINO,CA,91710-5740,US,1403.5,1529.82,589.47,210.53,2329.81,,QUALITY,CHINO CA 91710-5740 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
16656942,ROANOKE VA 24012-1138 US,ROANOKE,VA,24012-1138,US,1112.2,1512.59,433.76,166.83,2113.18,,QUALITY,ROANOKE VA 24012-1138 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
16658059,WAYNESBORO VA 22980-1947 US,WAYNESBORO,VA,22980-1947,US,1196.1,1626.7,466.48,0,2093.18,,QUALITY,WAYNESBORO VA 22980-1947 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22789883,CINCINNATI OH 45241 US,CINCINNATI,OH,45241,US,961.6,1586.64,375.02,0,1961.66,,BRONCO,CINCINNATI OH 45241 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22790404,JACKSON MS 39202-3407 US,JACKSON,MS,39202-3407,US,426.2,677.66,166.22,0,843.88,,BRONCO,JACKSON MS 39202-3407 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22790406,UPLAND CA 91786 US,UPLAND,CA,91786,US,1399.6,1749.5,587.83,0,2337.33,,BRONCO,UPLAND CA 91786 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22790852,CINCINNATI OH 45241-2009 US,CINCINNATI,OH,45241-2009,US,961.6,1586.64,375.02,0,1961.66,,BRONCO,CINCINNATI OH 45241-2009 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22791345,GRIFFIN GA 30224 US,GRIFFIN,GA,30224,US,840.3,2350,327.72,0,2677.72,,BRONCO,GRIFFIN GA 30224 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22791358,SHEPHERDSVILLE KY 40165-6315 US,SHEPHERDSVILLE,KY,40165-6315,US,834.1,1050.97,325.3,0,1376.27,,BRONCO,SHEPHERDSVILLE KY 40165-6315 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22791385,LONGWOOD FL 32750-7670 US,LONGWOOD,FL,32750-7670,US,1103,1533.17,430.17,0,1963.34,,BRONCO,LONGWOOD FL 32750-7670 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22791491,ALBUQUERQUE NM 87113 US,ALBUQUERQUE,NM,87113,US,631.8,1964.9,246.4,94.77,2306.07,,BRONCO,ALBUQUERQUE NM 87113 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22791498,CHINO CA 91710-5740 US,CHINO,CA,91710-5740,US,1403.5,1754.38,589.47,210.53,2554.37,,BRONCO,CHINO CA 91710-5740 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22791499,NASHUA NH 03062-1924 US,NASHUA,NH,03062-1924,US,1787,3627.61,839.89,268.05,4735.55,,BRONCO,NASHUA NH 03062-1924 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22791500,VICTOR IA 52347-8009 US,VICTOR,IA,52347-8009,US,767.2,1311.91,299.21,115.08,1726.2,,BRONCO,VICTOR IA 52347-8009 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22791501,KENT WA 98032-1195 US,KENT,WA,98032-1195,US,2107.2,6553.39,1095.74,0,7649.14,,BRONCO,KENT WA 98032-1195 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22791502,EAST SYRACUSE NY 13057-9657 US,EAST SYRACUSE,NY,13057-9657,US,1535.2,2962.94,675.49,230.28,3868.7,,BRONCO,EAST SYRACUSE NY 13057-9657 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22791506,SPOKANE VALLEY WA 99212 US,SPOKANE VALLEY,WA,99212,US,1865.7,5802.33,895.54,0,6697.86,,BRONCO,SPOKANE VALLEY WA 99212 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22791510,TAUNTON MA 02780-7364 US,TAUNTON,MA,02780-7364,US,1756.6,3513.2,825.6,263.49,4602.29,,BRONCO,TAUNTON MA 02780-7364 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22791924,LAUREL MD 20707-4512 US,LAUREL,MD,20707-4512,US,1361,2191.21,571.62,0,2762.83,,BRONCO,LAUREL MD 20707-4512 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22792300,MAGNOLIA TX 77355 US,MAGNOLIA,TX,77355,US,244.5,623.48,95.36,0,718.83,,BRONCO,MAGNOLIA TX 77355 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22792313,BOSSIER CITY LA 71111 US,BOSSIER CITY,LA,71111,US,209.4,651.23,81.67,0,732.9,,BRONCO,BOSSIER CITY LA 71111 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22792314,WAYNE NE 68787 US,WAYNE,NE,68787,US,700.8,1303.49,273.31,0,1576.8,,BRONCO,WAYNE NE 68787 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22792461,NASHUA NH 03062-1924 US,NASHUA,NH,03062-1924,US,1787,3627.61,839.89,0,4467.5,,BRONCO,NASHUA NH 03062-1924 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22792824,CONWAY AR 72032-4430 US,CONWAY,AR,72032-4430,US,356.8,1109.65,139.15,53.52,1302.32,,BRONCO,CONWAY AR 72032-4430 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22793623,MURFREESBORO TN 37129 US,MURFREESBORO,TN,37129,US,1135.76,2033.02,442.95,0,2475.96,,BRONCO,MURFREESBORO TN 37129 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22793909,HAMILTON TOWNSHIP NJ 08611-3226 US,HAMILTON TOWNSHIP,NJ,08611-3226,US,1515.5,2515.73,666.82,0,3182.55,,BRONCO,HAMILTON TOWNSHIP NJ 08611-3226 US,100%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22793910,MOUNT WASHINGTON KY 40047-7309 US,MOUNT WASHINGTON,KY,40047-7309,US,839,1057.14,327.21,0,1384.35,,BRONCO,MOUNT WASHINGTON KY 40047-7309 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22793911,ELK GROVE VILLAGE IL 60007-2224 US,ELK GROVE VILLAGE,IL,60007-2224,US,927.5,2884.53,361.73,0,3246.25,,BRONCO,ELK GROVE VILLAGE IL 60007-2224 US,94%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22793916,HOPWOOD PA 15445 US,HOPWOOD,PA,15445,US,1242.7,2000.75,497.08,0,2497.83,,BRONCO,HOPWOOD PA 15445 US,33%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22793980,WATERTOWN WI 53098 US,WATERTOWN,WI,53098,US,994.1,3091.65,387.7,0,3479.35,,BRONCO,WATERTOWN WI 53098 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22793981,SAN FRANCISCO CA 94105 US,SAN FRANCISCO,CA,94105,US,1790.7,2238.38,841.63,268.61,3348.61,,BRONCO,SAN FRANCISCO CA 94105 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22794594,WILMINGTON MA 1887 US,WILMINGTON,MA,1887,US,1784.1,3568.2,838.53,267.62,4674.34,,BRONCO,WILMINGTON MA 1887 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22794607,NASHUA NH 03062-1924 US,NASHUA,NH,03062-1924,US,1787,3627.61,839.89,0,4467.5,,BRONCO,NASHUA NH 03062-1924 US,28%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22794700,LAKEWOOD CO 80226-1555 US,LAKEWOOD,CO,80226-1555,US,781.1,2429.22,304.63,117.17,2851.02,,BRONCO,LAKEWOOD CO 80226-1555 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22794701,DES MOINES IA 50321-1250 US,DES MOINES,IA,50321-1250,US,1176.47,2011.76,458.82,0,2470.58,,BRONCO,DES MOINES IA 50321-1250 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22794716,MAGNOLIA TX 77355 US,MAGNOLIA,TX,77355,US,244.5,623.48,95.36,0,718.83,,BRONCO,MAGNOLIA TX 77355 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22794717,SLIDELL LA 70458-8058 US,SLIDELL,LA,70458-8058,US,534.2,1661.36,208.34,80.13,1949.83,,BRONCO,SLIDELL LA 70458-8058 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22794723,POMPANO BEACH FL 33073-3083 US,POMPANO BEACH,FL,33073-3083,US,1293.3,1797.69,530.25,0,2327.94,,BRONCO,POMPANO BEACH FL 33073-3083 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22794724,LONGWOOD FL 32750-7670 US,LONGWOOD,FL,32750-7670,US,1103,1533.17,430.17,0,1963.34,,BRONCO,LONGWOOD FL 32750-7670 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22794726,ANOKA MN 55303 US,ANOKA,MN,55303,US,960,1555.2,374.4,144,2073.6,,BRONCO,ANOKA MN 55303 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22795049,CONWAY AR 72032-4430 US,CONWAY,AR,72032-4430,US,356.8,1109.65,139.15,0,1248.8,,BRONCO,CONWAY AR 72032-4430 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22795564,CHINO CA 91710 US,CHINO,CA,91710,US,1403.5,1754.38,589.47,210.53,2554.37,,BRONCO,CHINO CA 91710 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22795565,ALPHARETTA GA 30005 US,ALPHARETTA,GA,30005,US,829.9,2350,323.66,0,2673.66,,BRONCO,ALPHARETTA GA 30005 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22795573,HOPKINTON MA 01748-2237 US,HOPKINTON,MA,01748-2237,US,1752.4,3504.8,823.63,0,4328.43,,BRONCO,HOPKINTON MA 01748-2237 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22795575,HAMILTON TOWNSHIP NJ 08611-3226 US,HAMILTON TOWNSHIP,NJ,08611-3226,US,1515.5,2515.73,666.82,0,3182.55,,BRONCO,HAMILTON TOWNSHIP NJ 08611-3226 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22795989,GLEN BURNIE MD 21061-2840 US,GLEN BURNIE,MD,21061-2840,US,1379.3,2220.67,579.31,0,2799.98,,BRONCO,GLEN BURNIE MD 21061-2840 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22796003,MOUNT WASHINGTON KY 40047-7309 US,MOUNT WASHINGTON,KY,40047-7309,US,839,1057.14,327.21,0,1384.35,,BRONCO,MOUNT WASHINGTON KY 40047-7309 US,39%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22796016,ALPHARETTA GA 30005 US,ALPHARETTA,GA,30005,US,829.9,2350,323.66,0,2673.66,,BRONCO,ALPHARETTA GA 30005 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22796486,WILMINGTON MA 1887 US,WILMINGTON,MA,1887,US,1784.1,3568.2,838.53,0,4406.73,,BRONCO,WILMINGTON MA 1887 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22796541,ANOKA MN 55303 US,ANOKA,MN,55303,US,960,1555.2,374.4,0,1929.6,,BRONCO,ANOKA MN 55303 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22796726,KENT WA 98032-1195 US,KENT,WA,98032-1195,US,2107.2,6553.39,1095.74,0,7649.14,,BRONCO,KENT WA 98032-1195 US,22%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22796731,PHOENIX OR 97535 US,PHOENIX,OR,97535,US,2011.1,3459.09,1005.55,0,4464.64,,BRONCO,PHOENIX OR 97535 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22796894,KENT WA 98032-1195 US,KENT,WA,98032-1195,US,2107.2,6553.39,1095.74,0,7649.14,,BRONCO,KENT WA 98032-1195 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22796951,HOPKINTON MA 01748-2237 US,HOPKINTON,MA,01748-2237,US,1752.4,3504.8,823.63,0,4328.43,,BRONCO,HOPKINTON MA 01748-2237 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22797015,ALPHARETTA GA 30005 US,ALPHARETTA,GA,30005,US,829.9,2350,323.66,0,2673.66,,BRONCO,ALPHARETTA GA 30005 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22797334,WALLED LAKE MI 48390 US,WALLED LAKE,MI,48390,US,1173,1900.26,457.47,0,2357.73,,BRONCO,WALLED LAKE MI 48390 US,61%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22797356,DES MOINES IA 50321-1250 US,DES MOINES,IA,50321-1250,US,1176.47,2011.76,458.82,0,2470.58,,BRONCO,DES MOINES IA 50321-1250 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22797382,BUXTON ME 4093 US,BUXTON,ME,4093,US,1881.7,3895.12,922.03,0,4817.15,,BRONCO,BUXTON ME 4093 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22797398,BAKERSFIELD CA 93308-4836 US,BAKERSFIELD,CA,93308-4836,US,1433.3,1791.63,616.32,0,2407.94,,BRONCO,BAKERSFIELD CA 93308-4836 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22797717,BUDD LAKE NJ 07828-4317 US,BUDD LAKE,NJ,07828-4317,US,1526.3,2533.66,671.57,0,3205.23,,BRONCO,BUDD LAKE NJ 07828-4317 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22797736,CANTON MI 48187 US,CANTON,MI,48187,US,1152.5,1867.05,449.48,0,2316.53,,BRONCO,CANTON MI 48187 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22797750,MOORESTOWN NJ 8057 US,MOORESTOWN,NJ,8057,US,1489.9,2473.23,640.66,0,3113.89,,BRONCO,MOORESTOWN NJ 8057 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22797751,COPPELL TX 75019 US,COPPELL,TX,75019,US,1715,4373.25,788.9,0,5162.15,,BRONCO,COPPELL TX 75019 US,11%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22797752,IRVING TX 75062 US,IRVING,TX,75062,US,5.3,400,2.07,0,402.07,,BRONCO,IRVING TX 75062 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22798077,WICHITA KS 67211-3341 US,WICHITA,KS,67211-3341,US,344.7,947.93,134.43,0,1082.36,,BRONCO,WICHITA KS 67211-3341 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22798256,DES MOINES IA 50321-1250 US,DES MOINES,IA,50321-1250,US,1176.47,2011.76,458.82,0,2470.58,,BRONCO,DES MOINES IA 50321-1250 US,17%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
22798570,DEERFIELD BEACH FL 33442 US,DEERFIELD BEACH,FL,33442,US,1293.5,1797.97,530.34,0,2328.3,,BRONCO,DEERFIELD BEACH FL 33442 US,6%,"306 Airline Dr Suite 100, Coppell, TX 75019 US"
