SERIAL_NUMBER,OH_INV,ORDER_NUMBER,DESCRIPTION,SEGMENT1,NAME,TRANSACTION_ID,SHIPMENT_NUMBER,SCHEDULE_SHIP_DATE,SCHEDULE_SHIP_DATE,SCHEDULE_ARRIVAL_DATE,ADDRESSEE,CONFIRM_DATE,ADDRESS1,CITY,STATE,POSTAL_CODE,COUNTRY,CREATION_DATE,Delivery ID,PRO#/Tracking#,TMS_REG
57-58264621,6/7/2021,7171814,CSID 2106 Wells Fargo Colour Customised ATM (Red/Bronze),6623MC2413,Int Ord US,4760139569,95972987,6/11/2021 23:59,6/11/2021 23:59,6/16/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/11/2021 18:21,NCR,ALPHARETTA,GA,30005,US,6/11/2021 18:27,95972987,1712772,TMS
57-58266142,6/12/2021,7171946,CSID 4100 Wells Colour Customised ATM,6684MC6176,Int Ord US,4776545736,96435603,6/18/2021 23:59,6/18/2021 23:59,6/21/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/18/2021 19:46,NCR,ALPHARETTA,GA,30005,US,6/18/2021 19:46,96435603,22852321,TMS
57-58266143,6/13/2021,7171946,CSID 4100 Wells Colour Customised ATM,6684MC6176,Int Ord US,4776545736,96435603,6/18/2021 23:59,6/18/2021 23:59,6/21/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/18/2021 19:46,NCR,ALPHARETTA,GA,30005,US,6/18/2021 19:46,96435603,22852321,TMS
57-58266144,6/13/2021,7171946,CSID 4100 Wells Colour Customised ATM,6684MC6176,Int Ord US,4776545745,96435603,6/18/2021 23:59,6/18/2021 23:59,6/21/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/18/2021 19:46,NCR,ALPHARETTA,GA,30005,US,6/18/2021 19:46,96435603,22852321,TMS
57-58266391,6/19/2021,7172080,CSID 2106 Wells Fargo Colour Customised ATM (Red/Bronze),6623MC2067,Int Ord US,4788437806,96888639,6/23/2021 23:59,6/23/2021 23:59,6/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/23/2021 23:05,NCR,ALPHARETTA,GA,30005,US,6/23/2021 23:06,96888639,22854647,TMS
57-58266814,6/28/2021,7172082,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4799264204,97086393,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/28/2021 14:17,NCR,ALPHARETTA,GA,30005,US,6/28/2021 14:18,97086393,#N/A,EMAIL
57-58266815,6/28/2021,7172082,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4799264204,97086393,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/28/2021 14:17,NCR,ALPHARETTA,GA,30005,US,6/28/2021 14:18,97086393,#N/A,EMAIL
57-58266816,6/28/2021,7172082,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4799264204,97086393,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/28/2021 14:17,NCR,ALPHARETTA,GA,30005,US,6/28/2021 14:18,97086393,#N/A,EMAIL
57-58266812,6/28/2021,7172082,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4799264204,97086393,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/28/2021 14:17,NCR,ALPHARETTA,GA,30005,US,6/28/2021 14:18,97086393,#N/A,EMAIL
57-58266809,6/28/2021,7172082,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4799264204,97086393,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/28/2021 14:17,NCR,ALPHARETTA,GA,30005,US,6/28/2021 14:18,97086393,#N/A,EMAIL
57-58266813,6/28/2021,7172082,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4799264204,97086393,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/28/2021 14:17,NCR,ALPHARETTA,GA,30005,US,6/28/2021 14:18,97086393,#N/A,EMAIL
57-58266811,6/28/2021,7172082,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4799264204,97086393,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/28/2021 14:17,NCR,ALPHARETTA,GA,30005,US,6/28/2021 14:18,97086393,#N/A,EMAIL
57-58266810,6/28/2021,7172082,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4799264204,97086393,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/28/2021 14:17,NCR,ALPHARETTA,GA,30005,US,6/28/2021 14:18,97086393,#N/A,EMAIL
57-58266807,6/28/2021,7172082,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4799264204,97086393,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/28/2021 14:17,NCR,ALPHARETTA,GA,30005,US,6/28/2021 14:18,97086393,#N/A,EMAIL
57-58266808,6/28/2021,7172082,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4799264204,97086393,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,6/28/2021 14:17,NCR,ALPHARETTA,GA,30005,US,6/28/2021 14:18,97086393,#N/A,EMAIL
57-58267779,7/7/2021,7172266,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4818910885,97435603,8/25/2021 23:59,8/25/2021 23:59,8/30/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/7/2021 16:02,NCR,ALPHARETTA,GA,30005,US,7/7/2021 16:03,97435603,#N/A,EMAIL
57-58267780,7/7/2021,7172266,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4818910885,97435603,8/25/2021 23:59,8/25/2021 23:59,8/30/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/7/2021 16:02,NCR,ALPHARETTA,GA,30005,US,7/7/2021 16:03,97435603,#N/A,EMAIL
57-58267829,7/7/2021,7172266,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4818910885,97435603,8/25/2021 23:59,8/25/2021 23:59,8/30/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/7/2021 16:02,NCR,ALPHARETTA,GA,30005,US,7/7/2021 16:03,97435603,#N/A,EMAIL
57-58267777,7/7/2021,7172266,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4818910885,97435603,8/25/2021 23:59,8/25/2021 23:59,8/30/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/7/2021 16:02,NCR,ALPHARETTA,GA,30005,US,7/7/2021 16:03,97435603,#N/A,EMAIL
57-58267774,7/7/2021,7172266,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4818910885,97435603,8/25/2021 23:59,8/25/2021 23:59,8/30/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/7/2021 16:02,NCR,ALPHARETTA,GA,30005,US,7/7/2021 16:03,97435603,#N/A,EMAIL
57-58267775,7/7/2021,7172266,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4818910885,97435603,8/25/2021 23:59,8/25/2021 23:59,8/30/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/7/2021 16:02,NCR,ALPHARETTA,GA,30005,US,7/7/2021 16:03,97435603,#N/A,EMAIL
57-58267772,7/7/2021,7172266,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4818910885,97435603,8/25/2021 23:59,8/25/2021 23:59,8/30/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/7/2021 16:02,NCR,ALPHARETTA,GA,30005,US,7/7/2021 16:03,97435603,#N/A,EMAIL
57-58267773,7/7/2021,7172266,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4818910885,97435603,8/25/2021 23:59,8/25/2021 23:59,8/30/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/7/2021 16:02,NCR,ALPHARETTA,GA,30005,US,7/7/2021 16:03,97435603,#N/A,EMAIL
57-58267776,7/7/2021,7172266,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4818910885,97435603,8/25/2021 23:59,8/25/2021 23:59,8/30/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/7/2021 16:02,NCR,ALPHARETTA,GA,30005,US,7/7/2021 16:03,97435603,#N/A,EMAIL
57-58267831,7/7/2021,7172266,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4818910885,97435603,8/25/2021 23:59,8/25/2021 23:59,8/30/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/7/2021 16:02,NCR,ALPHARETTA,GA,30005,US,7/7/2021 16:03,97435603,#N/A,EMAIL
57-58267833,7/8/2021,7172301,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4827838036,97600175,7/9/2021 23:59,7/9/2021 23:59,7/16/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/12/2021 16:49,NCR,ALPHARETTA,GA,30005,US,7/12/2021 16:52,97600175,#N/A,EMAIL
57-58267836,7/8/2021,7172301,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4827838036,97600175,7/9/2021 23:59,7/9/2021 23:59,7/16/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/12/2021 16:49,NCR,ALPHARETTA,GA,30005,US,7/12/2021 16:52,97600175,#N/A,EMAIL
57-58267781,7/8/2021,7172301,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4827838036,97600175,7/9/2021 23:59,7/9/2021 23:59,7/16/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/12/2021 16:49,NCR,ALPHARETTA,GA,30005,US,7/12/2021 16:52,97600175,#N/A,EMAIL
57-58267782,7/8/2021,7172301,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4827838036,97600175,7/9/2021 23:59,7/9/2021 23:59,7/16/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/12/2021 16:49,NCR,ALPHARETTA,GA,30005,US,7/12/2021 16:52,97600175,#N/A,EMAIL
57-58267778,7/8/2021,7172301,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4827838036,97600175,7/9/2021 23:59,7/9/2021 23:59,7/16/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/12/2021 16:49,NCR,ALPHARETTA,GA,30005,US,7/12/2021 16:52,97600175,#N/A,EMAIL
57-58267834,7/8/2021,7172301,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4827838036,97600175,7/9/2021 23:59,7/9/2021 23:59,7/16/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/12/2021 16:49,NCR,ALPHARETTA,GA,30005,US,7/12/2021 16:52,97600175,#N/A,EMAIL
57-58267830,7/8/2021,7172301,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4827838036,97600175,7/9/2021 23:59,7/9/2021 23:59,7/16/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/12/2021 16:49,NCR,ALPHARETTA,GA,30005,US,7/12/2021 16:52,97600175,#N/A,EMAIL
57-58267835,7/8/2021,7172301,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4827838036,97600175,7/9/2021 23:59,7/9/2021 23:59,7/16/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/12/2021 16:49,NCR,ALPHARETTA,GA,30005,US,7/12/2021 16:52,97600175,#N/A,EMAIL
57-58267832,7/8/2021,7172301,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4827838036,97600175,7/9/2021 23:59,7/9/2021 23:59,7/16/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/12/2021 16:49,NCR,ALPHARETTA,GA,30005,US,7/12/2021 16:52,97600175,#N/A,EMAIL
57-58267837,7/8/2021,7172301,CSID 8100 Wells Fargo Colour Customised ATM,6688MC2213,Int Ord US,4827838036,97600175,7/9/2021 23:59,7/9/2021 23:59,7/16/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/12/2021 16:49,NCR,ALPHARETTA,GA,30005,US,7/12/2021 16:52,97600175,#N/A,EMAIL
57-58267793,7/10/2021,7172410,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4830219588,97640118,7/13/2021 23:59,7/13/2021 23:59,7/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/13/2021 21:00,NCR,ALPHARETTA,GA,30005,US,7/13/2021 21:14,97640118,22865468,TMS
57-58267795,7/10/2021,7172410,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4830219588,97640118,7/13/2021 23:59,7/13/2021 23:59,7/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/13/2021 21:00,NCR,ALPHARETTA,GA,30005,US,7/13/2021 21:14,97640118,22865468,TMS
57-58267807,7/10/2021,7171112,SelfServ84,6684MC7373,Int Ord US,4823659887,97526613,7/9/2021 23:59,7/9/2021 23:59,7/10/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),7/9/2021 20:09,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,7/9/2021 20:09,97526613,#N/A,EMAIL
57-58267792,7/10/2021,7172410,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4830219588,97640118,7/13/2021 23:59,7/13/2021 23:59,7/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/13/2021 21:00,NCR,ALPHARETTA,GA,30005,US,7/13/2021 21:14,97640118,22865468,TMS
57-58267809,7/10/2021,7171112,SelfServ84,6684MC7373,Int Ord US,4823659887,97526613,7/9/2021 23:59,7/9/2021 23:59,7/10/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),7/9/2021 20:09,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,7/9/2021 20:09,97526613,#N/A,EMAIL
57-58267794,7/10/2021,7172410,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4830219589,97640118,7/13/2021 23:59,7/13/2021 23:59,7/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/13/2021 21:00,NCR,ALPHARETTA,GA,30005,US,7/13/2021 21:14,97640118,22865468,TMS
57-58267808,7/10/2021,7171112,SelfServ84,6684MC7373,Int Ord US,4823659887,97526613,7/9/2021 23:59,7/9/2021 23:59,7/10/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),7/9/2021 20:09,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,7/9/2021 20:09,97526613,#N/A,EMAIL
57-58268198,7/13/2021,7172410,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4846385481,97786610,7/21/2021 23:59,7/21/2021 23:59,7/23/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/21/2021 19:25,NCR,ALPHARETTA,GA,30005,US,7/21/2021 19:28,97786610,22869320,TMS
57-58268200,7/13/2021,7171207,SelfServ84,6684MC6778,Int Ord US,4850665407,97927624,7/28/2021 23:59,7/28/2021 23:59,7/29/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),7/23/2021 15:45,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,7/23/2021 15:45,97927624,#N/A,EMAIL
57-58268201,7/13/2021,7171207,SelfServ84,6684MC6778,Int Ord US,4850665411,97927624,7/28/2021 23:59,7/28/2021 23:59,7/29/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),7/23/2021 15:45,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,7/23/2021 15:45,97927624,#N/A,EMAIL
57-58268253,7/13/2021,7171203,SelfServ84,6684MC6777,Int Ord US,4850638028,97927608,7/28/2021 23:59,7/28/2021 23:59,7/29/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),7/23/2021 15:32,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,7/23/2021 15:32,97927608,#N/A,EMAIL
57-60570178,7/16/2021,7172689,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4851085776,98000634,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/23/2021 20:55,NCR,ALPHARETTA,GA,30005,US,7/23/2021 20:55,98000634,22870587,TMS
57-60570203,7/16/2021,7172689,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4851085776,98000634,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/23/2021 20:55,NCR,ALPHARETTA,GA,30005,US,7/23/2021 20:55,98000634,22870587,TMS
57-60570179,7/17/2021,7172689,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4851085776,98000634,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/23/2021 20:55,NCR,ALPHARETTA,GA,30005,US,7/23/2021 20:55,98000634,22870587,TMS
57-60570202,7/17/2021,7172689,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4851085776,98000634,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/23/2021 20:55,NCR,ALPHARETTA,GA,30005,US,7/23/2021 20:55,98000634,22870587,TMS
57-60570191,7/17/2021,7171674,SelfServ84,6684MC7450,Int Ord US,4850714641,97927605,7/23/2021 23:59,7/23/2021 23:59,7/26/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),7/23/2021 16:00,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,7/23/2021 16:00,97927605,#N/A,EMAIL
57-60570189,7/17/2021,7172689,CSID 4100 Wells Colour Customised ATM,6684MC7141,Int Ord US,4851085776,98000634,7/23/2021 23:59,7/23/2021 23:59,7/28/2021 23:59,NCR MANUFACTURING COLUMBUS GA,7/23/2021 20:55,NCR,ALPHARETTA,GA,30005,US,7/23/2021 20:55,98000634,22870587,TMS
57-58267827,7/20/2021,7171177,SelfServ84,6684MC7392,Int Ord US,4850619636,97927604,6/28/2021 23:59,6/28/2021 23:59,6/29/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),7/23/2021 15:12,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,7/23/2021 15:12,97927604,#N/A,EMAIL
57-60570596,7/23/2021,7173012,SelfServ84,6684MC7423,Int Ord US,4914775651,99762605,8/30/2021 23:59,8/30/2021 23:59,8/31/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),8/30/2021 17:02,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,8/30/2021 17:02,99762605,#N/A,EMAIL
57-60570558,7/23/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400146,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570552,7/23/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400147,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570551,7/23/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400154,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570549,7/23/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400145,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570554,7/23/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400144,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570550,7/23/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400150,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570548,7/23/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400151,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570559,7/23/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400149,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570564,7/23/2021,7171197,SelfServ82,6682MC2001,Int Ord US,4864583307,98288603,7/30/2021 23:59,7/30/2021 23:59,7/31/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),7/30/2021 12:07,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,7/30/2021 12:23,98288603,#N/A,EMAIL
57-60570553,7/23/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400141,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570563,7/23/2021,7171197,SelfServ82,6682MC2001,Int Ord US,4864583306,98288603,7/30/2021 23:59,7/30/2021 23:59,7/31/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),7/30/2021 12:07,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,7/30/2021 12:23,98288603,#N/A,EMAIL
57-60570561,7/23/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400152,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570557,7/23/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400153,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570592,7/27/2021,7175690,SelfServ84,6684MC7471,Int Ord US,5136170306,107025626,12/28/2021 23:59,12/28/2021 23:59,12/30/2021 23:59,NCR MANUFACTURING COLUMBUS GA,12/28/2021 15:23,NCR,ALPHARETTA,GA,30005,US,12/28/2021 15:24,107025626,22942516,TMS
57-60570591,7/27/2021,7175690,SelfServ84,6684MC7471,Int Ord US,5136170306,107025626,12/28/2021 23:59,12/28/2021 23:59,12/30/2021 23:59,NCR MANUFACTURING COLUMBUS GA,12/28/2021 15:23,NCR,ALPHARETTA,GA,30005,US,12/28/2021 15:24,107025626,22942516,TMS
57-60570560,7/27/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400148,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570562,7/27/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400148,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570555,7/27/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400145,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-60570556,7/27/2021,7174979,SelfServ84,6684MC7469,Int Ord US,5045400148,103490821,11/11/2021 23:59,11/11/2021 23:59,11/15/2021 23:59,NCR MANUFACTURING COLUMBUS GA,11/11/2021 21:10,NCR,ALPHARETTA,GA,30005,US,11/11/2021 21:13,103490821,22925623,TMS
57-58268251,7/30/2021,7172901,CSID 2106 Wells Fargo Colour Customised ATM (Red/Bronze),6623MC2413,Int Ord US,4871690006,98434574,8/3/2021 23:59,8/3/2021 23:59,8/8/2021 23:59,NCR MANUFACTURING COLUMBUS GA,8/4/2021 20:16,NCR,ALPHARETTA,GA,30005,US,8/4/2021 20:16,98434574,2973481,TMS
57-60571242,8/2/2021,7171244,SelfServ23 (S2),6623MC2463,Int Ord US,4868433858,98404617,6/24/2021 23:59,6/24/2021 23:59,6/25/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),8/2/2021 18:35,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,8/2/2021 18:36,98404617,#N/A,EMAIL
57-60571909,8/14/2021,7173017,SelfServ84,6684MC7832,Int Ord US,4897505790,99187087,8/19/2021 23:59,8/19/2021 23:59,8/20/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),8/19/2021 20:00,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,8/19/2021 20:01,99187087,#N/A,EMAIL
57-60571912,8/14/2021,7173017,SelfServ84,6684MC7832,Int Ord US,4897505790,99187087,8/19/2021 23:59,8/19/2021 23:59,8/20/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),8/19/2021 20:00,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,8/19/2021 20:01,99187087,#N/A,EMAIL
57-60571911,8/14/2021,7173017,SelfServ84,6684MC7832,Int Ord US,4897505792,99187087,8/19/2021 23:59,8/19/2021 23:59,8/20/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),8/19/2021 20:00,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,8/19/2021 20:01,99187087,#N/A,EMAIL
57-60571910,8/14/2021,7173017,SelfServ84,6684MC7832,Int Ord US,4897505791,99187087,8/19/2021 23:59,8/19/2021 23:59,8/20/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),8/19/2021 20:00,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,8/19/2021 20:01,99187087,#N/A,EMAIL
57-60571895,8/15/2021,7173014,SelfServ82,6682MC2122,Int Ord US,4899272729,99245971,8/20/2021 23:59,8/20/2021 23:59,8/21/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),8/20/2021 16:52,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,8/20/2021 16:53,99245971,#N/A,EMAIL
57-60571913,8/15/2021,7173017,SelfServ84,6684MC7832,Int Ord US,4897505789,99187087,8/19/2021 23:59,8/19/2021 23:59,8/20/2021 23:59,NCR c/o Pegasus Logistics Group (AD-I),8/19/2021 20:00,306 AIRLINE DRIVE,COPPELL,TX,75019-4618,US,8/19/2021 20:01,99187087,#N/A,EMAIL
